ticker,tipo_activo,dollar_volume_promedio
RSPH,etf,4026554.456089907
IVOL,etf,4021902.5231472575
IBDZ,etf,4012483.6158914934
XLSR,etf,4010419.67635103
SMDV,etf,4007279.586452961
JHCR,etf,3996906.5569074173
HEDJ,etf,3994985.6510860026
DGS,etf,3986824.194635153
WEEK,etf,3984071.001972583
IBTL,etf,3974335.9887507833
BGIA,etf,3971184.4697679793
PDP,etf,3968139.412152767
DRNZ,etf,3960661.167705655
HEEM,etf,3960644.611296395
BBRE,etf,3960553.837540974
DFIP,etf,3955502.7670967043
ORBX,etf,3950790.952702686
IGRO,etf,3950342.2803361285
EPHE,etf,3933700.0875584036
JHLN,etf,3932930.0890743732
SEIE,etf,3930856.7631255747
REZ,etf,3916027.4805780454
BKMC,etf,3915226.8505029604
CATH,etf,3905020.046184096
FEM,etf,3898530.7252196376
CSRE,etf,3897960.927604912
EPS,etf,3892498.5222280025
RWO,etf,3886537.8342937827
BSVO,etf,3882024.7475760705
FIGB,etf,3873629.0966765583
NUSC,etf,3863403.9609075147
ARKY,etf,3859370.9265702567
TPYP,etf,3855669.0698686643
EVMO,etf,3850050.5098045766
PKW,etf,3845905.5334278666
USOY,etf,3842403.3909859024
FDHY,etf,3842096.922160156
BUCK,etf,3840463.634315878
XFIV,etf,3836948.25089255
RODM,etf,3814391.835065206
ZAP,etf,3804957.6545791035
WNTR,etf,3804725.928629853
UTHY,etf,3787585.809004307
ZCSH,etf,3777928.412492146
MARS,etf,3773933.8241320783
IVOG,etf,3771962.213450114
HYDR,etf,3771202.1550751915
FIIG,etf,3758813.747112617
STPZ,etf,3753192.738639181
QLC,etf,3753175.6991773504
ONEY,etf,3749563.8265930885
AUSF,etf,3734509.050053234
DRSK,etf,3704997.257386416
RSPU,etf,3704740.3731791177
PBDC,etf,3703465.8551517455
VTEL,etf,3699361.2879478396
GIGB,etf,3686667.6584082316
IXP,etf,3685804.933763844
VGHY,etf,3680789.50563694
TDTF,etf,3680545.683472286
SYLD,etf,3679254.9760359535
QINT,etf,3667667.150994589
PLTW,etf,3660338.5207248805
IYRI,etf,3659169.450646334
EEMS,etf,3656561.3698894884
IUS,etf,3655832.6693418045
DBJP,etf,3642365.772180483
WINN,etf,3642016.390543679
YLD,etf,3634073.101190079
FDEM,etf,3632688.3279122114
GSID,etf,3630144.012729142
IMCB,etf,3626766.2966111056
LQDH,etf,3607738.342276285
TDVI,etf,3605642.8889202294
DBND,etf,3582084.4740035185
PIT,etf,3579989.0065363212
SIXD,etf,3558817.136865542
FXB,etf,3531259.631845236
STOT,etf,3527465.097799789
MFSB,etf,3519992.0694372784
SBAR,etf,3498288.1553322673
ALAI,etf,3494877.1273718774
BRRR,etf,3492797.5063167214
SKOR,etf,3487131.224657029
TDI,etf,3471021.3136594296
AVMV,etf,3443250.0178071856
QEFA,etf,3442116.7758743167
PJP,etf,3440886.897241755
DMBS,etf,3435775.03355662
GMOI,etf,3435261.220766604
GMAY,etf,3424748.720786516
FLCA,etf,3424429.9201024966
FVAL,etf,3422183.0334843397
FFLG,etf,3408221.8556879326
FTRB,etf,3399352.200186382
HYBL,etf,3381443.4364212393
ENOR,etf,3376599.9435237325
ICLO,etf,3372982.615663898
QAI,etf,3367373.017613113
PAUG,etf,3356698.7636323273
SIXO,etf,3351643.4950456023
JVAL,etf,3349178.3101975787
NANR,etf,3346139.2990174997
HXC,etf,3338329.4749365915
MODL,etf,3318322.3931502705
FMAT,etf,3316331.99590075
MXI,etf,3311481.197865331
UFOX,etf,3311268.9120515925
AVGV,etf,3307931.5107918675
GMUB,etf,3306920.892533958
DHS,etf,3301660.0946041965
EFIV,etf,3298181.342649238
SUSL,etf,3293875.0446860143
FSTB,etf,3287975.2542009708
RSST,etf,3284791.4786092937
FXR,etf,3280069.0044429097
ENFR,etf,3242330.030118366
FFLX,etf,3237865.7252076995
FHEQ,etf,3232193.832275982
AVXC,etf,3231497.1032949686
VEGI,etf,3222419.1205730587
SFLO,etf,3221728.6401112676
POCT,etf,3215541.73041221
ROUS,etf,3209369.034167977
XPAY,etf,3197310.447663891
AFLG,etf,3193963.887609005
BBHY,etf,3190500.095302079
OUSM,etf,3174752.0115020573
ACES,etf,3164133.0371995717
PEJ,etf,3159471.8773692525
DFCA,etf,3145808.4158523325
CORB,etf,3139669.473563373
FJUN,etf,3133683.598344167
SRVR,etf,3117569.259571031
HUMN,etf,3108692.859737633
BBMC,etf,3106476.1823091507
BITQ,etf,3090513.0089557706
AVSF,etf,3073359.859655738
FTA,etf,3071363.7360960497
ABFL,etf,3068973.452914357
RISR,etf,3056309.7709292034
JHEM,etf,3054780.1978891063
FMAY,etf,3053075.949432373
IBHG,etf,3052680.330867499
FPAG,etf,3049804.474020315
WTPI,etf,3049363.2044243924
ILCV,etf,3048632.6130392975
IPKW,etf,3039263.468048569
FYLD,etf,3035111.2035812438
GEME,etf,3030164.319402857
FDD,etf,3026776.6887901365
CNYA,etf,3019366.51033026
PAPR,etf,3015673.997835795
BTA,etf,3010224.1538619995
IBND,etf,3004424.8633170314
GSSC,etf,3003255.403176714
LALT,etf,2998548.9166250746
FLSP,etf,2989984.866637888
JUNW,etf,2979817.2952114665
JCPI,etf,2972898.661098865
SPEU,etf,2969987.4470485128
ROBT,etf,2958598.624328345
GJUN,etf,2944563.2245302796
CDX,etf,2943674.803575146
FEX,etf,2943326.208821535
REXC,etf,2942204.416475315
CPAI,etf,2934897.055242849
RSPD,etf,2932179.4122254252
FNX,etf,2929024.4749084
SEMY,etf,2927078.505356677
RSSL,etf,2918264.5787439346
FSOL,etf,2914469.156178452
PTNQ,etf,2913315.8619634346
PATN,etf,2911764.364448902
FTC,etf,2911034.77310985
WARP,etf,2906056.3504970046
NVII,etf,2897202.6310091913
GCOR,etf,2897190.7361005545
FEMB,etf,2885467.9874586165
ONEV,etf,2884141.5631245375
FLCH,etf,2883792.2024910897
PSEP,etf,2882329.66708982
TEND,etf,2881517.0358379865
OCTW,etf,2880393.8088628487
BIBL,etf,2878653.6301674955
BMOP,etf,2873869.4563169847
IBTM,etf,2868438.4783412134
PSK,etf,2864666.5466792085
VUSG,etf,2852696.748059709
HMOP,etf,2851377.7613954768
ILOW,etf,2844902.0562933395
XSVN,etf,2841738.5920071565
RDTE,etf,2840941.8742097616
CSHP,etf,2840027.3427194403
BBEM,etf,2820868.352307756
HOOY,etf,2816168.5046463455
FITZ,etf,2813835.7329577017
COAL,etf,2809078.194485746
CAGE,etf,2806067.5172363203
FAUG,etf,2804782.327569723
HEZU,etf,2791338.8512586844
DDFZ,etf,2791230.1502694087
BKHY,etf,2787603.001650019
QFLR,etf,2783463.097146027
SOYB,etf,2780777.4868923454
QQQY,etf,2773911.928129566
SDOG,etf,2766465.423235655
CAM,etf,2761382.1096828817
CEMB,etf,2761267.232684374
GWX,etf,2761158.4927889504
RWK,etf,2755662.2143536946
SFY,etf,2754751.6872735023
HBMX,etf,2753738.410532142
PSCT,etf,2744089.574694966
CMDT,etf,2742360.543746501
FRWD,etf,2730213.406020645
CHPS,etf,2720210.662386517
PABU,etf,2716180.0108681023
KGLD,etf,2715883.869822243
AVSD,etf,2706718.328372748
XSPI,etf,2702702.36512641
STXF,etf,2700417.5083863605
ENZL,etf,2698968.973994106
DTH,etf,2697147.4772624075
AVRE,etf,2696618.1079746215
CVLC,etf,2693692.478800692
PCEF,etf,2684882.220549916
CGIB,etf,2678806.6702342033
DUSA,etf,2676458.773308903
IQQQ,etf,2671657.4110460505
BJUN,etf,2670235.545464039
PSP,etf,2660815.0530312117
EQAL,etf,2656921.5364560485
MFSG,etf,2655840.57640537
GIGL,etf,2655565.2175004943
NTSX,etf,2648451.6014408437
JEMB,etf,2646608.98533725
MAGY,etf,2645530.782034763
IMAR,etf,2639221.000526931
NHYB,etf,2636010.587704932
DJD,etf,2635468.3715619226
NIHI,etf,2630937.0527807134
IBHI,etf,2625607.8549348256
FLTB,etf,2619222.381466001
MSTW,etf,2616872.217540434
ILTB,etf,2612597.8605379798
GMMF,etf,2611548.7830607095
HEGD,etf,2602626.8865152993
APIE,etf,2598238.3136588694
EUSB,etf,2596055.186417997
GXC,etf,2594232.691415476
EMBX,etf,2590674.131296754
TRTY,etf,2586349.3021941963
PRSD,etf,2580097.3923935704
TDVG,etf,2579825.5452899192
DGT,etf,2577990.8350071907
TAXF,etf,2566290.0365254898
FGDL,etf,2561980.071323335
FPXI,etf,2560605.139868803
HYPG,etf,2557960.488670936
XRPC,etf,2555062.0159133524
PKB,etf,2554415.091607796
JIG,etf,2553439.6472215285
FSMB,etf,2553269.474384278
EQL,etf,2546971.2225916684
JHCP,etf,2543202.5965506975
VEXC,etf,2529333.8609713768
FJUL,etf,2525046.38925301
VCHY,etf,2524042.901970148
FNY,etf,2514263.5246113623
DFSI,etf,2514062.567057528
FAPR,etf,2513211.324055791
KBWY,etf,2512952.3042170797
GBUG,etf,2509460.90565402
FLCG,etf,2509427.502958904
LVHD,etf,2498622.819896846
NVDW,etf,2497732.710412085
DBEU,etf,2495229.226495432
RACK,etf,2485415.8862491953
ETHV,etf,2478336.0253688395
FNGS,etf,2477016.839775741
PXJ,etf,2475994.7903593197
XTWO,etf,2475954.927762527
VTG,etf,2474991.6517619644
IMFL,etf,2474820.9898481737
BYLD,etf,2469693.737122617
PNQI,etf,2455131.690860837
WWJD,etf,2454457.898443237
QQQA,etf,2453343.083224274
KCE,etf,2452024.0536534507
ARMW,etf,2431536.0808003154
NBIE,etf,2428913.261318176
IBHH,etf,2426582.1439971332
GSEP,etf,2423130.2606483875
SEEM,etf,2420903.0121468306
VTP,etf,2420811.8577193622
JHML,etf,2419606.1356543605
KSLV,etf,2417350.301089649
JPXN,etf,2414961.7149252486
RSPS,etf,2405059.3244755175
EGGY,etf,2401722.474611491
TSMY,etf,2400666.35480534
XTRE,etf,2398733.0668094754
ARCP,etf,2398498.7110214233
HAP,etf,2397455.8302505016
BWZ,etf,2395518.2673875233
GDXW,etf,2394439.395439089
FLIA,etf,2393150.144865155
BITW,etf,2392748.609684944
DLS,etf,2391818.4990028557
HAUZ,etf,2385071.5757345855
COPY,etf,2381967.4962013066
TSLW,etf,2379627.7958396794
EWX,etf,2377385.8797353506
TOPW,etf,2375409.6479886076
VFMV,etf,2373346.131511718
DFMC,etf,2372956.439715583
APCB,etf,2372241.405590915
DECU,etf,2366189.4296347448
IBD,etf,2365305.9615925043
DXUV,etf,2363666.561372876
CTAP,etf,2362868.66212073
SPUC,etf,2361911.285958815
IBCA,etf,2359915.313187429
BKMI,etf,2356368.2081879904
SCEC,etf,2353052.891695348
MUST,etf,2352788.850524429
SPTE,etf,2351710.7345090173
XHE,etf,2349916.363909699
UTEN,etf,2341929.4416051465
EUM,etf,2328435.0783323646
ARMS,etf,2317292.0101632336
OSCV,etf,2317052.668539801
AGOX,etf,2306984.162181884
BGGG,etf,2298814.056298227
QDF,etf,2296236.1173579693
FAD,etf,2295144.6414101124
FAN,etf,2294720.517453924
PIE,etf,2291126.722294948
FYEE,etf,2289478.5040397644
AGZ,etf,2288528.5251960456
IFLN,etf,2285263.585205019
FTSD,etf,2284940.2344966563
VLU,etf,2282264.1287126173
TAXX,etf,2276215.7961049043
INCO,etf,2275655.6263823104
OTAX,etf,2267555.467470169
XOEX,etf,2267413.0978641952
FLGV,etf,2259422.6765314145
JXI,etf,2257065.023280831
ISCF,etf,2249928.667825743
FSCC,etf,2237920.1914380686
SPYT,etf,2232622.517020203
IQDG,etf,2232163.9760632184
BNDY,etf,2229355.75285396
EDGI,etf,2225739.624384621
DCRE,etf,2225727.1865141816
FRNW,etf,2224952.4682598854
WELD,etf,2206281.1663474147
LGDS,etf,2206273.1134893955
FSEP,etf,2202643.3072174788
FMAR,etf,2202246.158999443
BCD,etf,2201308.8378335238
BINV,etf,2200775.3498426336
FDG,etf,2200689.3894815445
LST,etf,2200273.2749929503
IQDF,etf,2199104.457054434
ONEZ,etf,2198878.1862342358
FFOG,etf,2194194.910269449
PAPI,etf,2194079.120890856
KHPI,etf,2192420.636648607
BITA,etf,2192101.0980878556
FXC,etf,2174996.463188349
TILT,etf,2168448.7593374327
RMOP,etf,2167480.0489463955
FIDI,etf,2167191.884771347
DBE,etf,2165100.8120084954
DRIV,etf,2162173.4446555376
IVVW,etf,2161851.503931977
FMF,etf,2160912.8863984337
RSSB,etf,2159869.9425586434
SBIO,etf,2159020.633015596
DFSB,etf,2158095.056054167
IMCV,etf,2156221.062602435
TCAL,etf,2152805.3912674068
CEFS,etf,2151468.6018948816
FDEC,etf,2141243.6723832716
XHS,etf,2135933.1274783113
CRBN,etf,2132515.437055248
FOXY,etf,2128802.9552313387
PSCE,etf,2126550.3804577966
OBIL,etf,2125452.3599045626
PMAR,etf,2125258.4418195384
VOTE,etf,2124428.6356255584
MAYT,etf,2123460.56509843
EFNL,etf,2123227.395266747
ACLO,etf,2122460.3284276426
GVIP,etf,2117257.7167638736
FMUB,etf,2110721.8452483183
SEIQ,etf,2108953.9998682304
SHYD,etf,2103573.0202506185
FAI,etf,2095845.116993755
HEQT,etf,2094927.7083967328
TRUD,etf,2094190.789923084
IBTO,etf,2090456.8170301896
EIPI,etf,2080550.7755225427
WSML,etf,2071065.3644256592
WAGN,etf,2070048.0917586244
NBCM,etf,2069651.7623576082
PICB,etf,2067605.143698552
JUCY,etf,2065247.7903979546
LEND,etf,2063887.2305179897
IGBH,etf,2061813.7653133776
FDTX,etf,2051609.256721288
PXE,etf,2050797.513432584
AVMC,etf,2050405.2979277382
FTMH,etf,2048001.065716322
FJAN,etf,2044229.9483265248
INCE,etf,2043753.8631533836
RUNN,etf,2038551.1688024998
XSVM,etf,2038450.6766552592
USCI,etf,2037405.3538276614
OSEA,etf,2035090.9161577672
CSMD,etf,2029914.1390698454
POW,etf,2026722.56533432
FINX,etf,2024728.314174354
AFK,etf,2022730.5639237396
VFVA,etf,2017057.5306253359
IBMQ,etf,2015414.910626818
ISCG,etf,2013328.097402055
CGW,etf,2012060.9968924115
MARO,etf,2009395.9042432252
TMB,etf,2005907.9516329507
MMIN,etf,2003112.235251582
IPAY,etf,2002882.6361205818
NFLT,etf,1999832.5184284032
XMVM,etf,1995919.0100251427
DTD,etf,1995623.3268427253
FFEB,etf,1994401.4726875364
DAX,etf,1989404.0067017078
NUBD,etf,1988550.622316748
EWO,etf,1986876.0790445195
LRND,etf,1986482.2479128838
DDTZ,etf,1981747.3256088025
THNQ,etf,1981651.9132423105
KBWP,etf,1980725.773585948
NUDM,etf,1980428.6694834232
BAFE,etf,1980280.915659219
NYM,etf,1978736.0306075637
HCMT,etf,1976322.5756958723
SPWO,etf,1975154.0644191476
KBA,etf,1972991.5431162517
GXPD,etf,1972004.085621208
GLNK,etf,1969557.6183084697
RXI,etf,1969032.5529217387
NEHI,etf,1962943.6819217298
JDVL,etf,1957852.6006659574
GOOW,etf,1951167.0922889411
NIKL,etf,1947795.2347622067
SEPW,etf,1947594.2393357158
VGMS,etf,1939325.1660050384
KPO,etf,1936775.3664535522
CSPF,etf,1934789.9418723232
PNOV,etf,1931047.037183954
PSFF,etf,1927070.2524680204
AVDS,etf,1925602.4901673072
SPXT,etf,1921540.6098243063
IBMP,etf,1920993.2244360447
HBTA,etf,1914532.1725540012
JHSC,etf,1903268.5638868052
LDRT,etf,1900114.5089230796
DFNL,etf,1898607.2552395312
PTH,etf,1897836.965309557
NBOS,etf,1887694.356886812
CVIE,etf,1885201.7540907157
QJUN,etf,1884995.5163781808
PGF,etf,1878165.9371625546
NSIV,etf,1878058.8351606044
CMBS,etf,1871934.083866477
ATFV,etf,1862215.069902701
IBMO,etf,1861028.666522477
DHDG,etf,1853369.230991602
EQRR,etf,1851712.4429767132
TIPZ,etf,1847598.0859278005
PID,etf,1843106.0066070259
SEIX,etf,1842349.8518007398
HGRO,etf,1839568.6127336025
TSYY,etf,1832330.2490930557
DWAS,etf,1831824.5913048086
CSD,etf,1830821.2127803832
NBCR,etf,1830567.1881453935
QMOM,etf,1830056.202409138
THIR,etf,1828084.548644576
GPTY,etf,1824163.1756754518
APLU,etf,1818031.197963907
FEMS,etf,1814797.0275983214
BENJ,etf,1806180.2408592757
UMI,etf,1798370.05149862
AMZA,etf,1796015.102386238
ILDR,etf,1791100.1279185982
SHOC,etf,1789065.510777235
PSQA,etf,1787724.3064250501
TRUC,etf,1783520.3420188483
HARD,etf,1780861.6836692393
NJUN,etf,1779778.0901169002
SNTH,etf,1779376.4199424982
IBTQ,etf,1773159.7591422473
EVUS,etf,1772307.619688936
COMB,etf,1769493.0207825447
UMMA,etf,1769371.9315180816
DDFG,etf,1766609.5344471138
FCOR,etf,1766447.2614575028
DIVN,etf,1764929.9830592126
SETH,etf,1763303.5273057222
LQDW,etf,1763101.707112172
MDST,etf,1760965.8903225448
WRTH,etf,1760657.8212754144
GTOC,etf,1754671.3487156034
IVOV,etf,1749207.5840260114
ELCV,etf,1748954.1965327892
NFTY,etf,1745775.5655071938
IDNA,etf,1744873.5828477135
YBTC,etf,1739027.3451031826
XTWY,etf,1735688.5346952335
SGRT,etf,1734464.2756280825
PBTP,etf,1729969.8916366932
TURF,etf,1722110.3261374836
EMQQ,etf,1721565.8006143495
SBND,etf,1721419.6097425711
BEDY,etf,1721245.3191797137
PCMM,etf,1720860.4463126308
USL,etf,1719752.4428531143
PBSC,etf,1717605.6604690552
ACII,etf,1716622.5163111389
XVV,etf,1715947.757022769
EDGH,etf,1708765.8198680433
BLUX,etf,1706386.6938718455
ELFY,etf,1706272.569089532
FHDG,etf,1703947.5640818279
LQTI,etf,1703078.6980447695
XSHQ,etf,1694194.4487412327
JMSI,etf,1693579.882944743
FFTY,etf,1693515.7241818332
GJAN,etf,1692952.0700224647
PBD,etf,1688577.8004932106
ZECP,etf,1684869.299823761
BEMD,etf,1682581.8878991264
TILL,etf,1682529.9336498172
FLCO,etf,1682419.6650448442
INYY,etf,1673027.6159503644
BTCW,etf,1670900.5092282891
GLIN,etf,1670245.4359269142
BUFC,etf,1669126.535409689
TRFM,etf,1668421.4738135522
QFF,etf,1668260.9075863813
ZJUN,etf,1668194.0895936359
DGRS,etf,1667987.8095293858
HYHG,etf,1667952.2223180532
JSML,etf,1667722.3780871842
DBP,etf,1666842.0146439427
FDRS,etf,1666765.915620327
FEMR,etf,1666689.2753401764
EVIM,etf,1666452.6705654263
BCPL,etf,1664979.3041966856
HFGM,etf,1663024.6933373148
PDEC,etf,1659611.989161253
ISMD,etf,1654440.9112602647
CGVV,etf,1647062.669599846
VSLU,etf,1646788.9865791262
AIVC,etf,1645592.122234106
ESPO,etf,1642125.0407389402
LGH,etf,1641300.0812056195
JULW,etf,1639845.7974225422
FDIG,etf,1639020.7913691204
GNMA,etf,1637371.0404005717
OPPE,etf,1636336.335032855
KWH,etf,1636261.242366997
JMHI,etf,1633282.7309619992
LRGE,etf,1632854.133928284
MEME,etf,1632717.9612426055
HYZD,etf,1631136.6893433267
GTIP,etf,1629274.9688141048
EINC,etf,1628028.5823612213
TXUE,etf,1622336.122819841
ASCE,etf,1622305.5600185543
XMAG,etf,1620106.9005247012
ZMAY,etf,1619694.2399690612
IGHG,etf,1618902.7529374943
HYGW,etf,1618241.3387757826
BBHM,etf,1616780.3928295698
DIAL,etf,1616486.5148443326
TENM,etf,1612375.8655517637
IPO,etf,1599308.9830732716
XLEI,etf,1593892.9662061292
IBMS,etf,1591816.8100871004
IBAT,etf,1590945.0661763037
DJUN,etf,1588925.889671858
LCAP,etf,1580405.222874427
WAMA,etf,1580166.42868042
ACYQ,etf,1576469.8120093918
IDLV,etf,1572296.170654977
SEIS,etf,1568375.0098674595
JPHY,etf,1566471.7763480844
FOCT,etf,1564381.2653831244
DEXC,etf,1563821.3196650068
DLMY,etf,1558595.0079325626
XRPI,etf,1555290.976140052
BJUL,etf,1551752.913510049
QQQH,etf,1551389.9973796308
BNDD,etf,1549306.0004754663
JPSE,etf,1548880.2660993827
SHYL,etf,1548566.1603073003
IBCB,etf,1548143.6646578652
FAAA,etf,1546170.1237533332
GQI,etf,1542719.2014962435
LRGG,etf,1540488.7348943902
SSUS,etf,1540126.5413481246
KJUL,etf,1534911.7435236494
WCBR,etf,1526854.4617617703
RJCA,etf,1525327.0218671162
SPRE,etf,1524781.9408932915
PGRO,etf,1522345.6118393831
NSIG,etf,1518502.6760696783
BTGD,etf,1512093.2691365331
GAPR,etf,1512000.6798501015
ILCB,etf,1509953.9807933245
JDVI,etf,1508652.7710240977
SOXY,etf,1505153.301908508
IBMR,etf,1499942.8561322116
RTH,etf,1499421.6806685925
BINT,etf,1498041.5420529842
LNGX,etf,1497253.3488947847
APLY,etf,1494538.9347532922
HYFI,etf,1487548.393622879
GRPM,etf,1486028.1845605373
CGHY,etf,1481874.178277363
BGRN,etf,1479769.2374054664
GGUS,etf,1479496.1274274485
GAUG,etf,1479349.6056851528
VBCB,etf,1477632.6269344601
BBBS,etf,1477369.0650960938
HNDL,etf,1473684.0773073093
FTCA,etf,1472382.9628277638
NXTG,etf,1472059.744056879
USDX,etf,1471814.6188840645
GOEX,etf,1470571.4767956138
FAAR,etf,1468105.0445745157
AAAP,etf,1466916.9861030579
EUHY,etf,1465776.822796548
SOFR,etf,1463819.7632718086
BFRZ,etf,1457527.5309064998
PSQO,etf,1456606.2045198632
EZM,etf,1456130.9267508984
GDLC,etf,1454121.0670842528
FCA,etf,1453407.4059361815
PBE,etf,1451779.3290018481
FTMN,etf,1450741.6662814561
IFV,etf,1447474.5227967491
JPME,etf,1445748.85159491
AVUQ,etf,1445453.0390899181
PSDM,etf,1442773.5375648737
UNIY,etf,1438235.807082057
QVAL,etf,1435824.1750103235
BUFB,etf,1434518.1133685445
SWAN,etf,1433629.9318162194
MSOL,etf,1433374.064950943
BUFP,etf,1428807.9399943352
GOAU,etf,1426901.0714250018
SDSI,etf,1425766.1490860581
DJIA,etf,1424189.8855032662
GMF,etf,1423336.9462013245
MBSF,etf,1421208.8306313152
FFUT,etf,1420650.3457319736
HDUS,etf,1413511.5374622196
QLDY,etf,1413272.764434164
GSC,etf,1412778.9022730154
DSCO,etf,1411520.5310061995
PFFV,etf,1409969.4523786353
WOOD,etf,1408510.2062127164
TCPB,etf,1407838.8027994318
LOHA,etf,1406031.85032869
BMAR,etf,1403875.6942950108
NBSM,etf,1394777.2686448651
EELV,etf,1393899.6718914062
IBIE,etf,1393170.4231534854
TPLC,etf,1389954.097215608
FDLS,etf,1389150.751922518
DEHP,etf,1382698.5618984902
DDTG,etf,1381470.3125881355
FNOV,etf,1379660.8904236257
FEP,etf,1379120.352657318
AMJB,etf,1378779.2432429292
PRAM,etf,1378595.1619803112
DDFA,etf,1377437.293010288
IBTP,etf,1374291.6741318223
XMLV,etf,1373664.0045306776
PQUS,etf,1369483.1152553707
USMF,etf,1369431.476436881
IDOG,etf,1368128.0893947098
COIW,etf,1364669.077610314
CRCO,etf,1363052.624067765
FTNY,etf,1361345.7177855931
RAA,etf,1360636.4822297585
BOAT,etf,1360609.2516034148
OUSA,etf,1359313.9879934192
BUFM,etf,1359220.6858849046
PBFR,etf,1357100.0413392237
AFIF,etf,1356564.2464187976
HTAB,etf,1356241.7852767557
FCVT,etf,1353045.9172383547
GIAX,etf,1350166.8603140116
JAJL,etf,1348507.091106548
FLAU,etf,1346784.212244302
HYTR,etf,1346477.4291670322
BBLU,etf,1337686.7623411864
HEFT,etf,1336902.1246680769
GOLY,etf,1332819.9516329318
QVML,etf,1330327.1917375922
HYBI,etf,1327676.806544814
MSSM,etf,1326077.099334155
USSE,etf,1323919.1004398258
REVS,etf,1323319.8438577354
DSPY,etf,1321328.9435023817
DOL,etf,1320966.330015421
PFLD,etf,1317087.4515080452
BNDI,etf,1316486.8641668558
BRSV,etf,1312310.4780160359
SMB,etf,1311189.8041509092
FBY,etf,1310991.677557886
JPEM,etf,1305430.6593451684
BBH,etf,1305253.1403515246
ESN,etf,1304476.189994191
EIPX,etf,1302627.3645310104
PFEB,etf,1302263.36614937
YLDY,etf,1300986.3424003124
NBDS,etf,1298289.702146545
FLJH,etf,1297491.8617421389
OAIM,etf,1296808.1712355614
BRNY,etf,1296407.4514412284
ROE,etf,1294298.0010204464
KQQQ,etf,1288400.5689070206
CEPI,etf,1287109.4332415706
FIAT,etf,1285511.4622245356
DDFY,etf,1285269.520461773
GDEC,etf,1284079.1995265873
JPUS,etf,1281697.8580628624
GCC,etf,1279899.7971474107
BOTT,etf,1279050.7627562294
ITWO,etf,1271978.572614803
QVOL,etf,1269085.3965616226
TISC,etf,1265735.7021291633
BNDS,etf,1263286.6156101227
TRSY,etf,1262696.8766401424
XAIX,etf,1260958.718816936
IDRV,etf,1256519.0855136842
BMAY,etf,1253422.154934287
EJUL,etf,1253349.8068240285
CPLB,etf,1253075.4538966038
BDBT,etf,1250487.729245829
GJUL,etf,1250487.1941091258
BDRY,etf,1250077.1411968768
NATO,etf,1249645.6796016248
TPIF,etf,1248857.9379955558
IJUL,etf,1245951.193653905
EETH,etf,1244380.7634548247
WDEF,etf,1243613.3600499057
LOUP,etf,1243594.0955458058
ECOW,etf,1242595.367370842
HEDG,etf,1238540.4927937707
QBUF,etf,1238110.230949223
GMAR,etf,1237942.6111416817
TLTD,etf,1236840.6075547093
VFQY,etf,1227013.0709155179
TOLZ,etf,1225744.765480633
PJFV,etf,1225034.2563083856
SMIZ,etf,1223294.2295104265
GXRP,etf,1222486.4399564564
EWK,etf,1222106.1589798448
MKOR,etf,1219872.74853903
HIDE,etf,1219547.6700685634
RMHY,etf,1218535.9681877135
JULU,etf,1218438.132422632
STOX,etf,1217509.2375410213
BJAN,etf,1216054.6399863958
EDGU,etf,1215998.56461213
CGGG,etf,1210943.5462548137
RSIT,etf,1209006.6503785604
SLJY,etf,1201810.3487626612
SEPI,etf,1200429.2528879181
FLLA,etf,1199182.2647610903
OACP,etf,1198535.0432469845
NJUL,etf,1194164.123607665
AVGW,etf,1192945.1126996123
IMTB,etf,1192701.8791689614
RSPF,etf,1191246.8124047804
FTMA,etf,1189542.5656306318
DFSE,etf,1188304.998440206
QYLG,etf,1181032.9779532552
KSPY,etf,1180568.0635431127
WEEI,etf,1179272.501592338
MSFO,etf,1179244.0812672237
AESR,etf,1177567.125961836
HCRB,etf,1177127.6386583312
CRPT,etf,1176862.5812740475
TAXE,etf,1176776.074129563
VGSR,etf,1176656.1933710575
EZET,etf,1176487.466850399
EFAX,etf,1175021.4145280123
FTMS,etf,1168411.7882711499
NUEM,etf,1168337.8461583853
GLOF,etf,1166804.812931741
LCTD,etf,1166723.405295823
USSG,etf,1166245.533931466
DDFL,etf,1164829.7298812866
SIHY,etf,1163721.8887078464
CXSE,etf,1161142.6910694034
CAML,etf,1160979.5357948125
XOMO,etf,1160813.757575279
QMMY,etf,1159549.3149863842
GHYG,etf,1158977.6241232702
PSH,etf,1155098.6954814792
MOTI,etf,1154301.828588885
TBG,etf,1152115.4977758245
BKMS,etf,1149061.0816353494
DAPR,etf,1148432.9159146687
DIVZ,etf,1147932.469907805
AHLT,etf,1145794.8349695355
TPSC,etf,1142247.165323775
KTEC,etf,1140421.104368343
NUMG,etf,1139922.763771826
FYT,etf,1138174.1759804422
LFGY,etf,1136893.2592268656
BKFI,etf,1135836.6051485965
PFM,etf,1135079.9110471741
WCPB,etf,1133980.6957811755
FLCC,etf,1133727.6246112585
DMAY,etf,1131581.2658275634
FPA,etf,1129265.1627391577
EMSC,etf,1126145.852889061
BATT,etf,1125070.1010994613
CANC,etf,1121888.5372061431
IBOT,etf,1121014.4749545902
FSYD,etf,1117722.6495370865
JPRE,etf,1107909.1528893996
ZJUL,etf,1104540.7576706465
DBAW,etf,1103737.9077264357
WTMF,etf,1103144.3513747223
FDRR,etf,1103036.8596190214
DNL,etf,1101278.6662057093
